sim_time_sec,abs_time,id,tracks,latitude,longitude
836,06:13:56,2602,"{}",35.071006,129.107227
837,06:13:57,2601,"{}",35.062368,129.098734
837,06:13:57,2602,"{}",35.071006,129.107227
838,06:13:58,2601,"{}",35.062368,129.098734
838,06:13:58,2602,"{}",35.071006,129.107227
839,06:13:59,2601,"{}",35.062368,129.098734
839,06:13:59,2602,"{}",35.071006,129.107227
840,06:14:00,2601,"{}",35.062368,129.098734
840,06:14:00,2602,"{}",35.071006,129.107227
841,06:14:01,2601,"{}",35.062368,129.098734
841,06:14:01,2602,"{}",35.071006,129.107227
842,06:14:02,2601,"{}",35.062368,129.098734
842,06:14:02,2602,"{}",35.071006,129.107227
843,06:14:03,2601,"{}",35.062368,129.098734
843,06:14:03,2602,"{}",35.071006,129.107227
844,06:14:04,2601,"{}",35.062368,129.098734
844,06:14:04,2602,"{}",35.071006,129.107227
845,06:14:05,2601,"{}",35.062368,129.098734
845,06:14:05,2602,"{}",35.071006,129.107227
846,06:14:06,2601,"{}",35.062368,129.098734
846,06:14:06,2602,"{}",35.071006,129.107227
847,06:14:07,2601,"{}",35.062368,129.098734
847,06:14:07,2602,"{}",35.071006,129.107227
848,06:14:08,2601,"{}",35.062368,129.098734
848,06:14:08,2602,"{}",35.071006,129.107227
849,06:14:09,2601,"{}",35.062368,129.098734
849,06:14:09,2602,"{}",35.071006,129.107227
850,06:14:10,2601,"{}",35.062368,129.098734
850,06:14:10,2602,"{}",35.071006,129.107227
851,06:14:11,2601,"{}",35.062368,129.098734
851,06:14:11,2602,"{}",35.071006,129.107227
852,06:14:12,2601,"{}",35.062368,129.098734
852,06:14:12,2602,"{}",35.071006,129.107227
853,06:14:13,2601,"{}",35.062368,129.098734
853,06:14:13,2602,"{}",35.071006,129.107227
854,06:14:14,2601,"{}",35.062368,129.098734
854,06:14:14,2602,"{}",35.071006,129.107227
855,06:14:15,2601,"{}",35.062368,129.098734
855,06:14:15,2602,"{}",35.071006,129.107227
856,06:14:16,2601,"{}",35.062368,129.098734
856,06:14:16,2602,"{}",35.071006,129.107227
857,06:14:17,2601,"{}",35.062368,129.098734
857,06:14:17,2602,"{}",35.071006,129.107227
858,06:14:18,2601,"{}",35.062368,129.098734
858,06:14:18,2602,"{}",35.071006,129.107227
859,06:14:19,2601,"{}",35.062368,129.098734
859,06:14:19,2602,"{}",35.071006,129.107227
860,06:14:20,2601,"{}",35.062368,129.098734
860,06:14:20,2602,"{}",35.071006,129.107227
861,06:14:21,2601,"{}",35.062368,129.098734
861,06:14:21,2602,"{}",35.071006,129.107227
862,06:14:22,2601,"{}",35.062368,129.098734
862,06:14:22,2602,"{}",35.071006,129.107227
863,06:14:23,2601,"{}",35.062368,129.098734
863,06:14:23,2602,"{}",35.071006,129.107227
864,06:14:24,2601,"{}",35.062368,129.098734
864,06:14:24,2602,"{}",35.071006,129.107227
865,06:14:25,2601,"{}",35.062368,129.098734
865,06:14:25,2602,"{}",35.071006,129.107227
866,06:14:26,2601,"{}",35.062368,129.098734
866,06:14:26,2602,"{}",35.071006,129.107227
867,06:14:27,2601,"{}",35.062368,129.098734
867,06:14:27,2602,"{}",35.071006,129.107227
868,06:14:28,2601,"{}",35.062368,129.098734
868,06:14:28,2602,"{}",35.071006,129.107227
869,06:14:29,2601,"{}",35.062368,129.098734
869,06:14:29,2602,"{}",35.071006,129.107227
870,06:14:30,2601,"{}",35.062368,129.098734
870,06:14:30,2602,"{}",35.071006,129.107227
871,06:14:31,2601,"{}",35.062368,129.098734
871,06:14:31,2602,"{}",35.071006,129.107227
872,06:14:32,2601,"{}",35.062368,129.098734
872,06:14:32,2602,"{}",35.071006,129.107227
873,06:14:33,2601,"{}",35.062368,129.098734
873,06:14:33,2602,"{}",35.071006,129.107227
874,06:14:34,2601,"{}",35.062368,129.098734
874,06:14:34,2602,"{}",35.071006,129.107227
875,06:14:35,2601,"{}",35.062368,129.098734
875,06:14:35,2602,"{}",35.071006,129.107227
876,06:14:36,2601,"{}",35.062368,129.098734
876,06:14:36,2602,"{}",35.071006,129.107227
877,06:14:37,2601,"{}",35.062368,129.098734
877,06:14:37,2602,"{}",35.071006,129.107227
878,06:14:38,2601,"{}",35.062368,129.098734
878,06:14:38,2602,"{}",35.071006,129.107227
879,06:14:39,2601,"{}",35.062368,129.098734
879,06:14:39,2602,"{}",35.071006,129.107227
880,06:14:40,2601,"{}",35.062368,129.098734
880,06:14:40,2602,"{}",35.071006,129.107227
881,06:14:41,2601,"{}",35.062368,129.098734
881,06:14:41,2602,"{}",35.071006,129.107227
882,06:14:42,2601,"{}",35.062368,129.098734
882,06:14:42,2602,"{}",35.071006,129.107227
883,06:14:43,2601,"{}",35.062368,129.098734
883,06:14:43,2602,"{}",35.071006,129.107227
884,06:14:44,2601,"{}",35.062368,129.098734
884,06:14:44,2602,"{}",35.071006,129.107227
885,06:14:45,2601,"{}",35.062368,129.098734
885,06:14:45,2602,"{}",35.071006,129.107227
886,06:14:46,2601,"{}",35.062368,129.098734
886,06:14:46,2602,"{}",35.071006,129.107227
887,06:14:47,2601,"{}",35.062368,129.098734
887,06:14:47,2602,"{}",35.071006,129.107227
888,06:14:48,2601,"{}",35.062368,129.098734
888,06:14:48,2602,"{}",35.071006,129.107227
889,06:14:49,2601,"{}",35.062368,129.098734
889,06:14:49,2602,"{}",35.071006,129.107227
890,06:14:50,2601,"{}",35.062368,129.098734
890,06:14:50,2602,"{}",35.071006,129.107227
891,06:14:51,2601,"{}",35.062368,129.098734
891,06:14:51,2602,"{}",35.071006,129.107227
892,06:14:52,2601,"{}",35.062368,129.098734
892,06:14:52,2602,"{}",35.071006,129.107227
893,06:14:53,2601,"{}",35.062368,129.098734
893,06:14:53,2602,"{}",35.071006,129.107227
894,06:14:54,2601,"{}",35.062368,129.098734
894,06:14:54,2602,"{}",35.071006,129.107227
895,06:14:55,2601,"{}",35.062368,129.098734
895,06:14:55,2602,"{}",35.071006,129.107227
896,06:14:56,2601,"{}",35.062368,129.098734
896,06:14:56,2602,"{}",35.071006,129.107227
897,06:14:57,2601,"{}",35.062368,129.098734
897,06:14:57,2602,"{}",35.071006,129.107227
898,06:14:58,2601,"{}",35.062368,129.098734
898,06:14:58,2602,"{}",35.071006,129.107227
899,06:14:59,2601,"{}",35.062368,129.098734
899,06:14:59,2602,"{}",35.071006,129.107227
900,06:15:00,2601,"{}",35.062368,129.098734
900,06:15:00,2602,"{}",35.071006,129.107227
901,06:15:01,2601,"{}",35.062368,129.098734
901,06:15:01,2602,"{}",35.071006,129.107227
902,06:15:02,2601,"{}",35.062368,129.098734
902,06:15:02,2602,"{}",35.071006,129.107227
903,06:15:03,2601,"{}",35.062368,129.098734
903,06:15:03,2602,"{}",35.071006,129.107227
904,06:15:04,2601,"{}",35.062368,129.098734
904,06:15:04,2602,"{}",35.071006,129.107227
905,06:15:05,2601,"{}",35.062368,129.098734
905,06:15:05,2602,"{}",35.071006,129.107227
906,06:15:06,2601,"{}",35.062368,129.098734
906,06:15:06,2602,"{}",35.071006,129.107227
907,06:15:07,2601,"{}",35.062368,129.098734
907,06:15:07,2602,"{}",35.071006,129.107227
908,06:15:08,2601,"{}",35.062368,129.098734
908,06:15:08,2602,"{}",35.071006,129.107227
909,06:15:09,2601,"{}",35.062368,129.098734
909,06:15:09,2602,"{}",35.071006,129.107227
910,06:15:10,2601,"{}",35.062368,129.098734
910,06:15:10,2602,"{}",35.071006,129.107227
911,06:15:11,2601,"{}",35.062368,129.098734
911,06:15:11,2602,"{}",35.071006,129.107227
912,06:15:12,2601,"{}",35.062368,129.098734
912,06:15:12,2602,"{}",35.071006,129.107227
913,06:15:13,2601,"{}",35.062368,129.098734
913,06:15:13,2602,"{}",35.071006,129.107227
914,06:15:14,2601,"{}",35.062368,129.098734
914,06:15:14,2602,"{}",35.071006,129.107227
915,06:15:15,2601,"{}",35.062368,129.098734
915,06:15:15,2602,"{}",35.071006,129.107227
916,06:15:16,2601,"{}",35.062368,129.098734
916,06:15:16,2602,"{}",35.071006,129.107227
917,06:15:17,2601,"{}",35.062368,129.098734
917,06:15:17,2602,"{}",35.071006,129.107227
918,06:15:18,2601,"{}",35.062368,129.098734
918,06:15:18,2602,"{}",35.071006,129.107227
919,06:15:19,2601,"{}",35.062368,129.098734
919,06:15:19,2602,"{}",35.071006,129.107227
920,06:15:20,2601,"{}",35.062368,129.098734
920,06:15:20,2602,"{}",35.071006,129.107227
921,06:15:21,2601,"{}",35.062368,129.098734
921,06:15:21,2602,"{}",35.071006,129.107227
922,06:15:22,2601,"{}",35.062368,129.098734
922,06:15:22,2602,"{}",35.071006,129.107227
923,06:15:23,2601,"{}",35.062368,129.098734
923,06:15:23,2602,"{}",35.071006,129.107227
924,06:15:24,2601,"{}",35.062368,129.098734
924,06:15:24,2602,"{}",35.071006,129.107227
925,06:15:25,2601,"{}",35.062368,129.098734
925,06:15:25,2602,"{}",35.071006,129.107227
926,06:15:26,2601,"{}",35.062368,129.098734
926,06:15:26,2602,"{}",35.071006,129.107227
927,06:15:27,2601,"{}",35.062368,129.098734
927,06:15:27,2602,"{}",35.071006,129.107227
928,06:15:28,2601,"{}",35.062368,129.098734
928,06:15:28,2602,"{}",35.071006,129.107227
929,06:15:29,2601,"{}",35.062368,129.098734
929,06:15:29,2602,"{}",35.071006,129.107227
930,06:15:30,2601,"{}",35.062368,129.098734
930,06:15:30,2602,"{}",35.071006,129.107227
931,06:15:31,2601,"{}",35.062368,129.098734
931,06:15:31,2602,"{}",35.071006,129.107227
932,06:15:32,2601,"{}",35.062368,129.098734
932,06:15:32,2602,"{}",35.071006,129.107227
933,06:15:33,2601,"{}",35.062368,129.098734
933,06:15:33,2602,"{}",35.071006,129.107227
934,06:15:34,2601,"{}",35.062368,129.098734
934,06:15:34,2602,"{}",35.071006,129.107227
935,06:15:35,2601,"{}",35.062368,129.098734
935,06:15:35,2602,"{}",35.071006,129.107227
936,06:15:36,2601,"{}",35.062368,129.098734
936,06:15:36,2602,"{}",35.071006,129.107227
937,06:15:37,2601,"{}",35.062368,129.098734
937,06:15:37,2602,"{}",35.071006,129.107227
938,06:15:38,2601,"{}",35.062368,129.098734
938,06:15:38,2602,"{}",35.071006,129.107227
939,06:15:39,2601,"{}",35.062368,129.098734
939,06:15:39,2602,"{}",35.071006,129.107227
940,06:15:40,2601,"{}",35.062368,129.098734
940,06:15:40,2602,"{}",35.071006,129.107227
941,06:15:41,2601,"{}",35.062368,129.098734
941,06:15:41,2602,"{}",35.071006,129.107227
942,06:15:42,2601,"{}",35.062368,129.098734
942,06:15:42,2602,"{}",35.071006,129.107227
943,06:15:43,2601,"{}",35.062368,129.098734
943,06:15:43,2602,"{}",35.071006,129.107227
944,06:15:44,2601,"{}",35.062368,129.098734
944,06:15:44,2602,"{}",35.071006,129.107227
945,06:15:45,2601,"{}",35.062368,129.098734
945,06:15:45,2602,"{}",35.071006,129.107227
946,06:15:46,2601,"{}",35.062368,129.098734
946,06:15:46,2602,"{}",35.071006,129.107227
947,06:15:47,2601,"{}",35.062368,129.098734
947,06:15:47,2602,"{}",35.071006,129.107227
948,06:15:48,2601,"{}",35.062368,129.098734
948,06:15:48,2602,"{}",35.071006,129.107227
949,06:15:49,2601,"{}",35.062368,129.098734
949,06:15:49,2602,"{}",35.071006,129.107227
950,06:15:50,2601,"{}",35.062368,129.098734
950,06:15:50,2602,"{}",35.071006,129.107227
951,06:15:51,2601,"{}",35.062368,129.098734
951,06:15:51,2602,"{}",35.071006,129.107227
952,06:15:52,2601,"{}",35.062368,129.098734
952,06:15:52,2602,"{}",35.071006,129.107227
953,06:15:53,2601,"{}",35.062368,129.098734
953,06:15:53,2602,"{}",35.071006,129.107227
954,06:15:54,2601,"{}",35.062368,129.098734
954,06:15:54,2602,"{}",35.071006,129.107227
